
Q1. Clean the below data set in R software. Replace mean/median in the place of missing observation
Q2. Create two separate data frame in R for HR in UTC (8:30 AM and 17:30 PM) for mean wind speed from 1984 to 2008



MONTHLY SURFACE TAB3 DATA :
-------------------------
  INDEX = INDEX NO. OF THE STATION
  YEAR  = YEAR
  MN    = MONTH
  HR    = HOUR IN UTC ( 03 UTC = 0830 IST, 12 UTC = 1730 IST)
  RH    = MEAN RELATIVE HUMIDITY IN %
  NO    = No. OF OBSERVATIONS IN THE MONTH
  MWS   = MEAN WIND SPEED IN KMPH AT THE TIME OF OBSERVATION
  W1    = NO. OF DAYS WITH WIND SPEED >= 62 kmph
  W2    = NO. OF DAYS WITH WIND SPEED 20 - 61 kmph
  W3    = NO. OF DAYS WITH WIND SPEED 01 - 19 kmph
  W4    = NO. OF DAYS WITH CALM WIND
  N     = NO. OF DAYS WITH WIND FROM NORTHERLY DIRECTION
  NE    = NO. OF DAYS WITH WIND FROM NORTH EASTERLY DIRECTION
  E     = NO. OF DAYS WITH WIND FROM EASTERLY DIRECTION
  SE    = NO. OF DAYS WITH WIND FROM SOUTH EASTERLY DIRECTION
  S     = NO. OF DAYS WITH WIND FROM SOUTHERLY DIRECTION
  SW    = NO. OF DAYS WITH WIND FROM SOUTH WESTERLY DIRECTION
  W     = NO. OF DAYS WITH WIND FROM WESTERLY DIRECTION
  NW    = NO. OF DAYS WITH WIND FROM NORTH WESTERLY DIRECTION
  CA    = NO. OF DAYS WITH CALM WIND
  VR    = NO. OF DAYS WITH VARIABLE WIND DIRECTION

----------------------------------------------------------------------------
INDEX YEAR MN HR .RH NO .MWS W1 W2 W3 W4 NO .N NE .E SE .S SW .W NW CA VA NO
43001 2004 01 12  68 31  5.7  0  1 24  6 31  6  0  0  0  0  1  2 16  6  0 31
43001 2004 02 03  59 29  3.6  0  0 18 11 29  4  2 11  1  0  0  0  0 11  0 29
43001 2004 02 12  67 29  7.6  0  0 27  2 29  6  0  0  0  0  0  3 17  2  1 29
43001 2004 03 03  58 31  2.0  0  0 13 18 31  2  0  7  3  1  0  0  0 18  0 31
43001 2004 03 12  59 31  8.4  0  1 26  4 31  2  0  0  0  0  2  7 16  4  0 31
43001 2004 04 03  74 30  1.2  0  0  7 23 30  0  0  1  2  0  2  2  0 23  0 30
43001 2004 04 12  66 30 13.8  0  1 29  0 30  0  0  0  0  0 10 17  3  0  0 30
43001 2004 05 03  67 31  7.7  0  0 22  9 31  0  0  1  1  2  9  7  2  9  0 31
43001 2004 05 12  66 31 13.3  0  5 24  2 31  1  0  0  0  0 10 13  5  2  0 31
43001 2004 06 03  78 30  8.8  0  2 23  5 30  0  0  3  6  0 13  3  0  5  0 30
43001 2004 06 12  75 30 13.6  0  6 22  2 30  0  0  0  1  4 17  6  0  2  0 30
43001 2004 07 03  86 31  8.0  0  2 20  9 31  0  0  0  3  2 13  4  0  9  0 31
43001 2004 07 12  82 31 14.3  0 10 20  1 31  0  0  0  0  2 20  7  1  1  0 31
43001 2004 08 03  89 31 17.8  0 13 16  2 31  0  0  0  0  0 16 11  2  2  0 31
43001 2004 08 12  85 31 20.1  0 19 11  1 31  0  0  0  0  0 15 15  0  1  0 31
43001 2004 09 03  84 30  3.8  0  1 13 16 30  0  0  5  2  0  0  5  2 16  0 30
43001 2004 09 12  75 30  8.0  0  1 23  6 30  1  0  0  1  0  4 12  6  6  0 30
43001 2004 10 03  67 31  2.9  0  0 18 13 31  0  1 12  5  0  0  0  0 13  0 31
43001 2004 10 12  64 31  4.5  0  0 23  8 31  4  0  0  0  0  8  2  9  8  0 31
43001 2004 11 03  62 30  2.5  0  0 14 16 30  0  0 13  1  0  0  0  0 16  0 30
43001 2004 11 12  66 30  2.9  0  0 16 14 30  6  0  0  0  0  0  2  8 14  0 30
43001 2004 12 03  65 31  2.7  0  0 16 15 31  0  1 13  2  0  0  0  0 15  0 31
43001 2004 12 12  70 31  2.6  0  0 12 19 31  3  0  0  0  0  0  0  9 19  0 31
43001 2005 01 03  65 31  2.0  0  0 11 20 31  3  2  5  1  0  0  0  0 20  0 31
43001 2005 01 12  62 31  3.4  0  0 14 17 31  6  0  0  0  0  0  0  8 17  0 31
43001 2005 02 03  62 28  2.1  0  1  9 18 28  1  1  6  1  0  0  0  1 18  0 28
43001 2005 02 12  66 28  6.0  0  0 23  5 28  2  0  0  0  0  1  3 17  5  0 28
43001 2005 03 03  67 31  0.8  0  0  5 26 31  1  0  2  1  0  0  0  1 26  0 31
43001 2005 03 12  63 31  9.2  0  1 25  5 31  0  0  0  0  0  2 10 14  5  0 31
43001 2005 04 03  63 30  1.0  0  0  7 23 30  0  0  7  0  0  0  0  0 23  0 30
43001 2005 04 12  60 30 11.2  0  4 23  3 30  2  0  0  0  0  6 10  8  3  1 30
43001 2005 05 03  71 31  2.6  0  0 14 17 31  0  0  0  0  0  6  5  3 17  0 31
43001 2005 05 12  68 31 14.5  0  3 28  0 31  0  0  0  0  0  9 20  2  0  0 31
43001 2005 06 03  78 30  9.4  0  5 18  7 30  0  0  1  3  0  8  9  2  7  0 30
43001 2005 06 12  78 30 15.4  0  8 18  4 30  0  0  0  1  0 13 12  0  4  0 30
43001 2005 07 03  87 31 16.1  0 15 11  5 31  1  0  0  0  0 13 10  2  5  0 31
43001 2005 07 12  83 31 18.5  0 14 16  1 31  0  0  0  0  0 13 16  1  1  0 31
43001 2005 08 03  86 31 12.2  0  9 13  9 31  0  0  1  0  0 12  9  0  9  0 31
43001 2005 08 12  80 31 13.6  0  5 23  3 31  0  0  0  0  0 12 13  3  3  0 31
43001 2005 10 03  70 31  0.7  0  0  5 26 31  0  0  3  1  0  0  0  1 26  0 31
43001 2005 10 12  69 31  2.0  0  0 12 19 31  2  0  0  0  0  0  2  8 19  0 31
43001 2005 11 03  60 27  1.7  0  0 14 13 27  1  0  8  4  0  0  0  0 14  0 27
43001 2005 11 12  63 30  2.8  0  0 12 18 30  4  0  0  0  0  0  0  8 18  0 30
43001 2006 01 03  63 31  2.7  0  0 15 16 31  5  4  4  2  0  0  0  0 16  0 31
43001 2006 01 12  67 31  5.3  0  0 23  8 31  7  0  0  0  0  0  1 15  8  0 31
43001 2006 02 03  61 28  2.0  0  0 11 17 28  1  1  9  0  0  0  0  0 17  0 28
43001 2006 02 12  61 28  6.2  0  0 22  6 28  3  0  0  0  0  0  1 16  6  2 28
43001 2006 03 03  67 30  3.2  0  0 15 15 30  2  0  9  2  0  0  0  0 15  2 30
43001 2006 03 12  60 30 11.0  0  1 28  1 30  2  0  0  1  0  1  7 18  1  0 30
43001 2006 04 03  74 30  2.8  0  1 12 17 30  0  0  6  1  0  0  4  2 17  0 30
43001 2006 04 12  62 29 13.7  0  4 25  0 29  0  0  0  0  0  2 19  8  0  0 29
43001 2006 05 03  72 31  7.3  0  1 17 13 31  0  0  0  0  0  5 11  2 13  0 31
43001 2006 05 12  67 31 14.3  0  2 29  0 31  0  0  0  0  0 11 18  2  0  0 31
43001 2006 06 03  80 29  7.3  0  2 16 11 29  0  0  2  3  0  5  6  2 11  0 29
43001 2006 06 12  74 30 12.6  0  3 26  1 30  0  0  1  0  2  8 15  2  1  1 30
43001 2006 07 03  88 31 18.6  0 13 17  1 31  0  0  1  2  1 16 10  0  1  0 31
43001 2006 07 12  83 31 21.3  0 17 13  1 31  0  0  0  0  1 20  9  0  1  0 31
43001 2006 08 03  89 31 20.0  0 18 13  0 31  0  0  0  0  2 14 14  1  0  0 31
43001 2006 08 12  87 31 21.2  0 19 12  0 31  0  0  0  0  0 17 13  1  0  0 31
43001 2006 09 03  88 30  6.4  0  1 23  6 30  1  1  4 10  1  0  2  5  6  0 30
43001 2006 09 12  80 29  8.8  0  0 27  2 29  1  0  1  3  1  7  8  6  2  0 29
43001 2006 10 03  73 29  2.5  0  0 17 12 29  0  0 12  3  0  0  1  1 12  0 29
43001 2006 10 12  69 30  7.8  0  1 27  2 30  2  1  0  0  0  1  4 20  2  0 30
43001 2006 11 03  61 30  3.8  0  0 21  9 30  2  2 11  5  0  0  0  1  9  0 30
43001 2006 11 12  64 30  4.8  0  0 26  4 30  4  1  1  0  0  0  0 20  4  0 30
43001 2006 12 03  71 29  3.5  0  0 23  6 29  1  3 15  4  0  0  0  0  6  0 29
43001 2006 12 12  69 30  4.2  0  0 24  6 30  3  0  0  0  0  0  0 17  6  4 30
43001 2007 01 03  65 29  2.5  0  0 15 14 29  5  2  6  1  0  0  0  0 14  1 29
43001 2007 01 12  66 29  4.7  0  0 24  5 29 10  1  0  0  0  0  0 13  5  0 29
43001 2007 02 03  72 28  4.7  0  0 26  2 28  1  0 23  2  0  0  0  0  2  0 28
43001 2007 02 12  62 27  9.0  0  0 27  0 27  1  0  0  0  0  2  8 16  0  0 27
43001 2007 03 03  61 30  3.8  0  0 24  6 30  4  3 13  3  0  0  0  1  6  0 30
43001 2007 03 12  62 31  9.1  0  1 29  1 31  4  1  0  0  0  2  5 18  1  0 31
43001 2007 04 03  72 29  3.4  0  0 24  5 29  2  1 10 10  0  0  0  0  5  1 29
43001 2007 04 12  64 30 12.2  0  1 27  2 30  1  0  0  0  0  3 15  9  2  0 30
43001 2007 05 03  70 30  8.1  0  0 27  3 30  0  0  2  2  1  6 14  2  3  0 30
43001 2007 05 12  66 31 14.8  0  3 28  0 31  0  0  0  0  1 11 17  2  0  0 31
43001 2007 06 03  81 30  7.8  0  2 26  2 30  0  0  6 10  0  5  6  0  2  1 30
43001 2007 06 12  76 30 13.0  0  4 25  1 30  0  0  0  0  3 14  9  1  1  2 30
43001 2007 07 03  87 29 12.4  0  7 22  0 29  0  0  4  5  3 12  5  0  0  0 29
43001 2007 07 12  81 31 15.3  0  8 23  0 31  0  0  0  0  1 20  7  2  0  1 31
43001 2007 08 03  90 30 13.6  0  9 20  1 30  0  0  4  3  1 13  6  1  1  1 30
43001 2007 08 12  84 30 15.6  0 10 19  1 30  0  0  0  0  0 17 11  1  1  0 30
43001 2007 09 03  90 27  6.3  0  1 23  3 27  0  0 12  8  0  2  1  1  3  0 27
43001 2007 09 12  79 28 10.1  0  1 26  1 28  1  0  0  1  0  9  9  5  1  1 27
43001 2007 10 03  69 29  4.5  0  0 24  5 29  0  2 20  2  0  0  0  0  5  0 29
43001 2007 10 12  64 31  7.8  0  0 27  4 31  5  1  0  0  1  0  2 15  4  3 31
43001 2007 11 03  65 30  3.6  0  0 24  6 30  2  1 18  2  0  0  0  0  6  1 30
43001 2007 11 12  65 30  4.9  0  0 25  5 30  4  0  1  0  0  0  5 11  5  4 30
43001 2007 12 03  65 31  3.6  0  0 22  9 31  4  4 12  1  0  0  0  0  9  1 31
43001 2007 12 12  64 29  4.6  0  0 23  6 29 14  1  0  0  0  0  0  6  6  2 29
43001 2008 01 03  65 31  4.0  0  0 24  7 31  6  3 15  0  0  0  0  0  7  0 31
43001 2008 01 12  65 31  3.6  0  0 20 11 31  6  0  1  0  0  0  1 11 11  1 31
43001 2008 02 03  58 28  2.8  0  0 17 11 28  6  3  8  0  0  0  0  0 11  0 28
43001 2008 02 12  60 29  6.7  0  0 26  3 29  5  0  0  1  0  0  3 17  3  0 29
43001 2008 03 03  71 31  3.2  0  0 21 10 31  0  0 18  3  0  0  0  0 10  0 31
43001 2008 03 12  65 31 10.4  0  3 28  0 31  2  0  0  0  0  1 13 15  0  0 31
43001 2008 04 03  67 30  3.5  0  0 24  6 30  1  2 17  2  0  0  1  0  6  1 30
43001 2008 04 12  64 30 10.5  0  2 26  2 30  2  0  0  0  0  3 17  5  2  1 30
43001 2008 05 03  71 31  7.9  0  0 31  0 31  0  1  3  1  0 11 12  1  0  2 31
43001 2008 05 12  68 29 14.9  0  1 28  0 29  0  0  0  0  0 11 18  0  0  0 29
43001 2008 06 03  85 30 10.2  0  3 24  3 30  0  0  2  3  2 16  2  0  3  2 30
43001 2008 06 12  81 30 12.5  0  3 27  0 30  0  0  0  5  5 17  3  0  0  0 30
43001 2008 07 03  88 30 12.4  0  5 24  1 30  0  0  2  0  0 17  8  1  1  1 30
43001 2008 07 12  86 31 15.0  0  9 22  0 31  0  0  0  0  1 20 10  0  0  0 31
43001 2008 08 03  89 29 14.9  0 10 18  1 29  0  0  5  2  0 11  9  1  1  0 29
43001 2008 08 12  82 31 17.3  0 12 19  0 31  0  0  0  0  0 13 17  1  0  0 31
43001 2008 09 03  88 30  7.9  0  3 24  3 30  1  1 13  5  0  4  2  1  3  0 30
43001 2008 09 12  81 30 10.3  0  3 23  4 30  0  0  0  1  1  5 13  6  4  0 30
43001 2008 10 03  68 31  4.7  0  0 26  5 31  1  1 22  2  0  0  0  0  5  0 31
43001 2008 10 12  67 28  5.1  0  0 24  4 28  6  1  0  0  0  0  3 13  4  1 28
43001 2008 11 03  65 29  2.8  0  0 20  9 29  3  3 13  1  0  0  0  0  9  0 29
43001 2008 11 12  69 30  3.8  0  0 21  9 30  9  1  0  0  0  0  2  7  9  2 30
43001 2008 12 03  70 28  4.5  0  0 24  4 28  3  3 13  5  0  0  0  0  4  0 28
43001 2008 12 12  70 29  2.9  0  0 19 10 29  9  2  0  0  0  0  1  6 10  1 29
43058 1989 01 03  74 31  5.4  0  0 27  4 31  4 10  7  6  0  0  0  0  4  0 31
43058 1989 01 12  62 31 13.9  0  3 28  0 31  3  0  0  0  0  1  2 25  0  0 31
43058 1989 02 03  71 28  3.2  0  0 20  8 28  4 13  2  1  0  0  0  0  8  0 28
43058 1989 02 12  59 28 13.5  0  3 25  0 28  7  0  0  0  0  0  0 21  0  0 28
43058 1989 03 03  80 31  3.0  0  0 17 14 31  3  7  4  2  0  0  0  1 14  0 31
43058 1989 03 12  67 31 14.9  0  4 27  0 31  4  0  0  0  0  1  5 21  0  0 31
43058 1989 04 03  76 30  3.4  0  0 17 13 30  1  2  5  6  0  2  0  0 13  1 30
43058 1989 04 12  67 30 14.1  0  2 28  0 30  2  0  0  0  0  4  5 18  0  1 30
43058 1989 05 03  74 31  6.2  0  1 19 11 31  3  0  2  3  2  5  1  2 11  2 31
43058 1989 05 12  69 31 18.0  0 13 18  0 31  1  0  0  0  0  5  7 17  0  1 31
43058 1989 06 03  84 30 15.5  0  9 19  2 30  0  2  3  7  4 10  0  0  2  2 30
43058 1989 06 12  80 30 22.8  0 18 12  0 30  0  0  0  0  2 17  4  3  0  4 30
43058 1989 07 03  89 31 19.0  2 11 14  4 31  0  0  1  4  0 13  2  3  4  4 31
43058 1989 07 12  84 31 18.0  0 13 18  0 31  0  0  0  1  0  9  5  8  0  8 31
43058 1989 08 03  90 31 15.1  0  9 21  1 31  1  1  1  2  0  9  3  7  1  6 31
43058 1989 08 12  85 31 15.3  0  8 22  1 31  0  0  0  0  0  6  9  8  1  7 31
43058 1989 09 03  89 30  4.6  0  0 23  7 30  2  1  5  7  1  2  0  3  7  2 30
43058 1989 09 12  79 30  8.1  0  1 27  2 30  3  0  0  1  1  6  4 10  2  3 30
43058 1989 10 03  86 31  2.4  0  0 18 13 31  2  7  5  2  0  0  0  2 13  0 31
43058 1989 10 12  75 31  7.4  0  0 29  2 31  2  1  1  0  1  3  1 20  2  0 31
43058 1989 11 03  77 30  3.2  0  0 17 13 30  1  5  6  5  0  0  0  0 13  0 30
43058 1989 11 12  66 30  7.6  0  0 29  1 30  6  0  0  0  0  0  2 21  1  0 30
43058 1989 12 03  70 31  4.7  0  0 26  5 31  2 11  9  4  0  0  0  0  5  0 31
43058 1989 12 12  61 31  8.3  0  0 30  1 31  3  0  0  0  0  0  1 26  1  0 31
43058 1990 01 03  72 31  3.2  0  0 24  7 31  1 10 10  3  0  0  0  0  7  0 31
43058 1990 01 12  65 31  9.2  0  0 31  0 31  5  0  0  0  0  0  0 26  0  0 31
43058 1990 02 03  71 28  4.0  0  0 25  3 28  1 15  4  4  1  0  0  0  3  0 28
43058 1990 02 12  62 28 12.9  0  3 24  1 28  2  0  0  0  1  0  2 21  1  1 28
43058 1990 03 03  77 31  3.8  0  0 22  9 31  0 11  6  5  0  0  0  0  9  0 31
43058 1990 03 12  61 31 15.1  0  9 22  0 31  2  0  0  0  0  2  3 23  0  1 31
43058 1990 04 03  80 30  2.3  0  0 13 17 30  1  4  2  4  1  0  0  1 17  0 30
43058 1990 04 12  72 30 18.5  0 13 17  0 30  3  0  0  0  0  3  5 19  0  0 30
43058 1990 05 03  78 31  8.3  0  2 23  6 31  1  0  5  6  4  5  2  1  6  1 31
43058 1990 05 12  74 31 16.0  0 14 17  0 31  1  0  0  0  2  4  4 10  0 10 31
43058 1990 06 03  85 30 16.3  0 12 17  1 30  0  3  1  8  1  3  9  3  1  1 30
43058 1990 06 12  78 30 16.3  0 14 16  0 30  0  1  0  0  3  5  6  4  0 11 30
43058 1990 07 03  87 31 21.0  0 19 12  0 31  0  0  0  1  1 15  6  0  0  8 31
43058 1990 07 12  84 31 19.0  0 16 15  0 31  0  0  1  1  1  9  6  1  0 12 31
43058 1990 08 03  91 31 17.8  0 12 19  0 31  1  0  1  0  1  7  9  6  0  6 31
43058 1990 08 12  87 31 20.1  0 14 17  0 31  0  0  0  0  2  6  8  7  0  8 31
43058 1990 09 03  91 30 10.1  0  2 26  2 30  0  0 12  2  0  9  3  1  2  1 30
43058 1990 09 12  79 30 18.0  0 11 19  0 30  1  0  0  0  0 12  9  8  0  0 30
43058 1990 10 03  84 31  7.0  0  1 29  1 31  0 10  9  8  2  0  0  1  1  0 31
43058 1990 10 12  73 31 11.2  0  4 25  2 31  4  0  0  1  1  2  2 19  2  0 31
43058 1990 11 03  76 30  4.2  0  0 22  8 30  2  5 12  3  0  0  0  0  8  0 30
43058 1990 11 12  65 30  8.5  0  0 28  2 30  1  0  1  0  0  1  2 23  2  0 30
43058 1990 12 03  72 31  5.3  0  0 24  7 31  0 10 11  2  0  0  0  1  7  0 31
43058 1990 12 12  61 31  9.2  0  0 29  2 31  4  0  0  0  0  0  3 22  2  0 31
43058 1991 01 03  73 30  4.5  0  0 27  3 30  5  9 11  2  0  0  0  0  3  0 30
43058 1991 01 12  59 31 11.9  0  1 30  0 31  4  0  0  0  0  1  2 24  0  0 31
43058 1991 02 03  77 28  4.1  0  0 25  3 28  4 15  4  2  0  0  0  0  3  0 28
43058 1991 02 12  63 28 14.3  0  6 22  0 28  2  0  0  0  0  0  0 26  0  0 28
43058 1991 03 03  85 31  3.6  0  0 27  4 31  2 13 11  1  0  0  0  0  4  0 31
43058 1991 03 12  68 31 14.9  0  6 25  0 31  2  0  0  0  0  2  2 22  0  3 31
43058 1991 04 03  81 29  3.1  0  0 19 10 29  0  8  5  6  0  0  0  0 10  0 29
43058 1991 04 12  69 30 17.6  0 11 19  0 30  1  0  0  0  0  3  1 23  0  2 30
43058 1991 05 03  79 31  3.4  0  0 18 13 31  1  2  1  5  1  0  0  6 13  2 31
43058 1991 05 12  74 31 19.2  0 17 14  0 31  1  0  0  0  0  1  3 22  0  4 31
43058 1991 06 03  87 30 12.6  0  7 18  5 30  1  0  0  5  1  5  2  9  5  2 30
43058 1991 06 12  81 30 20.9  0 16 14  0 30  0  0  0  1  2  4  4 16  0  3 30
43058 1991 07 03  90 31 21.6  1 18 11  1 31  0  1  1  2  0 11  6  3  1  6 31
43058 1991 07 12  86 31 20.7  0 16 15  0 31  0  0  0  0  1 12  5  5  0  8 31
43058 1991 08 03  87 31 16.9  0 14 17  0 31  0  0  0  1  0  9  3  6  0 12 31
43058 1991 08 12  84 31 17.2  0 14 17  0 31  0  0  0  0  0  8  6  7  0 10 31
43058 1991 09 03  88 30  6.7  0  1 21  8 30  0  3  6  8  0  1  1  2  8  1 30
43058 1991 09 12  75 30 12.9  0  2 27  1 30  3  0  0  0  0  1  1 19  1  5 30
43058 1991 10 03  80 31  3.8  0  0 23  8 31  0 10  8  4  0  0  0  1  8  0 31
43058 1991 10 12  68 31 11.9  0  0 31  0 31  3  0  0  0  0  1  1 26  0  0 31
43058 1991 11 03  75 30  4.2  0  0 27  3 30  0 13 11  3  0  0  0  0  3  0 30
43058 1991 11 12  69 30 10.4  0  1 28  1 30  4  1  0  0  0  2  1 21  1  0 30
43058 1991 12 03  75 31  5.4  0  0 30  1 31  0  9 12  9  0  0  0  0  1  0 31
43058 1991 12 12  66 31  9.9  0  0 31  0 31  6  1  3  1  0  0  0 20  0  0 31
43058 1992 01 03  73 31  3.9  0  0 26  5 31  1  5  8 12  0  0  0  0  5  0 31
43058 1992 01 12  65 31 10.3  0  0 31  0 31  9  0  0  0  0  0  0 19  0  3 31
43058 1992 02 03  75 29  4.4  0  0 29  0 29  1 14  9  5  0  0  0  0  0  0 29
43058 1992 02 12  67 29 14.5  0  3 26  0 29  9  0  0  0  0  0  0 20  0  0 29
43058 1992 03 03  83 31  2.1  0  0 19 12 31  2  8  3  6  0  0  0  0 12  0 31
43058 1992 03 12  69 31 14.3  0  4 27  0 31  3  0  0  0  0  1  0 27  0  0 31
43058 1992 04 03  81 30  3.3  0  0 23  7 30  5  9  4  3  1  0  0  1  7  0 30
43058 1992 04 12  69 30 15.2  0  4 26  0 30  3  0  0  0  0  0  0 27  0  0 30
43058 1992 05 03  75 31  6.0  0  0 28  3 31  2  3  1  8  3  6  2  2  3  1 31
43058 1992 05 12  71 31 15.0  0  3 28  0 31  1  0  0  0  0  6  3 19  0  2 31
43058 1992 06 03  80 30 12.6  0  7 22  1 30  3  1  0  4  0 10  0  7  1  4 30
43058 1992 06 12  76 30 18.8  0 15 15  0 30  0  0  0  2  0  7  4 15  0  2 30
43058 1992 07 03  88 31 14.9  0 10 20  1 31  0  0  0  6  1 12  5  2  1  4 31
43058 1992 07 12  83 31 17.0  0 14 16  1 31  0  0  0  1  2 11  4  4  1  8 31
43058 1992 08 03  91 31 10.2  0  4 25  2 31  0  0  0  8  0  7  2  2  2 10 31
43058 1992 08 12  86 31 11.8  0  5 26  0 31  0  1  0  1  1  8  3  6  0 11 31
43058 1992 09 03  89 30  7.2  0  2 23  5 30  1  4  5  4  1  7  1  0  5  2 30
43058 1992 09 12  78 30 16.0  0  9 21  0 30  1  1  0  1  0  4  5 14  0  4 30
43058 1992 10 03  87 31  5.0  0  0 28  3 31  0  8 13  5  0  1  0  1  3  0 31
43058 1992 10 12  73 31 12.7  0  1 30  0 31  5  1  0  0  0  1  2 21  0  1 31
43058 1992 11 03  72 30  4.2  0  0 27  3 30  0  8 14  5  0  0  0  0  3  0 30
43058 1992 11 12  65 30 11.2  0  0 30  0 30  9  1  0  0  0  0  0 20  0  0 30
43058 1992 12 03  76 31  4.5  0  0 26  5 31  0  3 12 10  0  0  0  1  5  0 31
43058 1992 12 12  61 31  9.2  0  0 31  0 31  2  0  0  0  0  0  1 26  0  2 31
43058 1993 01 03  73 31  4.3  0  0 28  3 31  0 16  5  7  0  0  0  0  3  0 31
43058 1993 01 12  61 31 11.8  0  0 31  0 31  9  0  0  0  0  0  0 22  0  0 31
43058 1993 02 03  68 28  4.0  0  0 25  3 28  2  8 10  5  0  0  0  0  3  0 28
43058 1993 02 12  60 28 12.2  0  1 27  0 28  4  0  0  0  0  1  0 22  0  1 28
43058 1993 03 03  78 31  3.5  0  0 25  6 31  0  4 17  3  0  1  0  0  6  0 31
43058 1993 03 12  62 31 13.7  0  0 31  0 31  4  0  0  0  0  1  2 23  0  1 31
43058 1993 04 03  82 30  2.0  0  0 15 15 30  1  4  3  4  1  0  0  1 15  1 30
43058 1993 04 12  74 30 15.1  0  6 24  0 30  2  0  0  0  0  1  2 23  0  2 30
43058 1993 05 03  79 31  5.4  0  2 18 11 31  0  0  1  4  1  7  1  5 11  1 31
43058 1993 05 12  78 31 16.5  0 10 21  0 31  0  0  0  0  0  6  2 20  0  3 31
43058 1993 06 03  87 30 13.3  0  8 18  4 30  1  0  1  5  1 12  1  5  4  0 30
43058 1993 06 12  89 30 22.8  0 21  8  1 30  1  0  0  0  1 16  0 10  1  1 30
43058 1993 07 03  88 31 20.9  0 16 15  0 31  0  0  0  4  0 10  5  7  0  5 31
43058 1993 07 12  85 31 18.0  0 12 19  0 31  0  0  0  1  0 12  3  5  0 10 31
43058 1993 08 03  87 31 15.1  0  8 23  0 31  1  0  1  2  1 12  5  4  0  5 31
43058 1993 08 12  82 31 15.7  0 11 19  1 31  1  0  0  1  0  5  5  7  1 11 31
43058 1993 09 03  89 30  9.4  0  1 26  3 30  2  1  3 10  1  1  1  6  3  2 30
43058 1993 09 12  83 30 15.7  0  8 22  0 30  1  2  0  1  1  4  1 17  0  3 30
43058 1993 10 03  87 31  2.5  0  0 14 17 31  0  5  5  3  1  0  0  0 17  0 31
43058 1993 10 12  75 31  9.1  0  0 28  3 31  4  2  1  0  0  1  1 16  3  3 31
43058 1993 11 03  72 30  4.2  0  0 22  8 30  0  7 13  1  0  1  0  0  8  0 30
43058 1993 11 12  63 30  9.1  0  1 28  1 30  5  3  0  1  0  0  0 19  1  1 30
43058 1993 12 03  74 31  4.1  0  0 28  3 31  0  5 14  9  0  0  0  0  3  0 31
43058 1993 12 12  62 31  8.7  0  0 31  0 31  6  0  1  0  0  1  0 23  0  0 31
43058 1994 01 03  76 31  5.2  0  0 30  1 31  1  7 14  8  0  0  0  0  1  0 31
43058 1994 01 12  61 31 10.0  0  1 30  0 31  7  2  0  0  0  1  0 21  0  0 31
43058 1994 02 03  78 28  5.7  0  0 27  1 28  1 11 12  3  0  0  0  0  1  0 28
43058 1994 02 12  60 28 13.8  0  5 23  0 28 10  0  0  0  0  0  0 18  0  0 28
43058 1994 03 03  82 31  4.7  0  1 27  3 31  2  4 10 11  0  1  0  0  3  0 31
43058 1994 03 12  72 31 14.5  0  4 27  0 31  6  0  0  0  0  2  1 22  0  0 31
43058 1994 04 03  78 30  3.2  0  0 21  9 30  1  9  3  7  1  0  0  0  9  0 30
43058 1994 04 12  68 30 16.6  0  7 23  0 30  1  0  0  0  0  1  0 28  0  0 30
43058 1994 05 03  76 31  5.7  0  0 25  6 31  4  4  2  3  1  4  1  5  6  1 31
43058 1994 05 12  71 31 14.6  0  5 26  0 31  2  0  0  0  0  2  1 21  0  5 31
43058 1994 06 03  85 30 13.1  0  9 20  1 30  0  2  0  4  3  9  4  1  1  6 30
43058 1994 06 12  82 30 16.4  0 13 17  0 30  0  1  0  0  5  9  2  4  0  9 30
43058 1994 07 03  88 31 24.7  2 13 16  0 31  0  0  1  1  0 21  6  0  0  2 31
43058 1994 07 12  86 31 26.3  2 15 14  0 31  1  1  0  0  0 24  4  1  0  0 31
43058 1994 08 03  88 31 21.3  0 20 11  0 31  0  0  1  0  0 25  5  0  0  0 31
43058 1994 08 12  84 31 20.2  0 16 15  0 31  0  0  0  0  0 23  7  0  0  1 31
43058 1994 09 03  89 30 12.9  0  9 18  3 30  0  1  4 10  0 10  1  0  3  1 30
43058 1994 09 12  78 30 15.1  0  7 23  0 30  2  0  0  1  1 12  2  9  0  3 30
43058 1994 10 03  84 31  3.6  0  0 21 10 31  0  1 18  2  0  0  0  0 10  0 31
43058 1994 10 12  68 31 10.2  0  1 28  2 31  4  0  1  1  1  3  1 18  2  0 31
43058 1994 11 03  74 30  3.6  0  0 25  5 30  1  3 13  6  1  0  0  1  5  0 30
43058 1994 11 12  59 30  7.7  0  0 30  0 30  8  1  0  1  0  3  1 13  0  3 30
43058 1994 12 03  74 31  4.0  0  0 28  3 31  0  6 16  6  0  0  0  0  3  0 31
43058 1994 12 12  61 31  7.2  0  0 30  1 31  6  0  2  1  0  0  0 21  1  0 31
43058 1995 01 03  75 31  4.5  0  0 26  5 31  0  5 15  6  0  0  0  0  5  0 31
43058 1995 01 12  61 31 10.7  0  0 31  0 31 10  1  2  1  0  0  0 17  0  0 31
43058 1995 02 03  80 28  4.9  0  0 25  3 28  1  8 13  3  0  0  0  0  3  0 28
